span	size	face	marker	line	page
1.	12.0	1	2	2143	76
Turn BOTH SELECTORS to	12.0	0	-1	2143	76
OFF	12.0	1	-1	2143	76
2.	12.0	1	2	2144	76
Start the power unit and let run until unit is idled down and ready for operation.	12.0	0	-1	2144	76
3.	12.0	1	2	2145	76
Turn PUMP CONTROL to	12.0	0	-1	2145	76
OFF	12.0	1	-1	2145	76
4.	12.0	1	2	2146	76
Turn AIR CONTROL to	12.0	0	-1	2146	76
DRY/OPEN	12.0	1	-1	2146	76
5.	12.0	1	2	2147	76
Keep SELECTOR 1 to	12.0	0	-1	2147	76
OFF	12.0	1	-1	2147	76
6.	12.0	1	2	2148	76
Remove all the dust caps.	12.0	0	-1	2148	76
7.	12.0	1	2	2149	76
Turn SELECTOR 2 to	12.0	0	-1	2149	76
LINE 2.	12.0	1	-1	2149	76
Run for 10-15 seconds.	12.0	0	-1	2149	76
8.	12.0	1	2	2150	76
Turn SELECTOR 2 to	12.0	0	-1	2150	76
MONITOR.	12.0	1	-1	2150	76
Run for 10-15 seconds.	12.0	0	-1	2150	76
9.	12.0	1	2	2151	76
Return BOTH SELECTORS to	12.0	0	-1	2151	76
OFF	12.0	1	-1	2151	76
10.	12.0	1	2	2152	76
Shut down power unit	12.0	0	-1	2152	76
11.	12.0	1	2	2153	76
Replace all the dust caps.	12.0	0	-1	2153	76
12.2 (STEP #2) RECREATIONAL VEHICLE (RV) ANTI-FREEZE PROCEDURE	12.0	1	-1	2154	76
WARNING!	12.0	1	-1	2155	76
NEVER	12.0	1	-1	2155	76
use anti-freeze with STB (Super Tropical Bleach). A heat-	12.0	0	-1	2155	76
releasing reaction occurs!	12.0	0	-1	2156	76
This procedure serves as a secondary precaution to ensure pump cracking does not occur.  The	12.0	0	-1	2157	76
intake of RV anti-freeze will mix with any residual liquid within the pump after the blow-down	12.0	0	-1	2158	76
procedure is completed to further prevent the pump from cracking under freezing conditions.	12.0	0	-1	2159	76
Using the DRAFT hose, connect the male end to the	12.0	0	-1	2160	76
DRAFT	12.0	1	-1	2160	76
port located on the front of the power	12.0	0	-1	2160	76
unit.  Pour 1 quart of RV anti-freeze into a bucket.  Place the opposite end of the hose into the anti-	12.0	0	-1	2161	76
freeze bucket.	12.0	0	-1	2162	76
1.	12.0	1	2	2163	76
Start the power unit and let run until unit is ready for operation. (Ensure BOTH	12.0	0	-1	2163	76
SELECTORS are still in the	12.0	0	-1	2164	76
OFF	12.0	1	-1	2164	76
position)	12.0	0	-1	2164	76
2.	12.0	1	2	2165	76
Remove the dust cap on the	12.0	0	-1	2165	76
DRAFT	12.0	1	-1	2165	76
INPUT	12.0	1	-1	2165	76
port	12.0	0	-1	2165	76
.	12.0	1	-1	2165	76
Attach the DRAFT hose (Blue band)	12.0	0	-1	2165	76
3.	12.0	1	2	2166	76
Turn PUMP CONTROL to	12.0	0	-1	2166	76
ON	12.0	1	-1	2166	76
<img0215>	-1.0	-1	-1	2167	76
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2168	77
ver 2019.2.l	9.960000038146973	0	-1	2168	77
77	12.0	0	2	2169	77
4.	12.0	1	2	2170	77
Turn AIR CONTROL to	12.0	0	-1	2170	77
WET/OFF	12.0	1	-1	2170	77
5.	12.0	1	2	2171	77
Turn SELECTOR 2 to	12.0	0	-1	2171	77
OFF	12.0	1	-1	2171	77
6.	12.0	1	2	2172	77
Turn SELECTOR 1 to	12.0	0	-1	2172	77
DRAFT	12.0	1	-1	2172	77
7.	12.0	1	2	2173	77
Allow Anti-freeze to be drafted in until gone and it is blown through and visually validated	12.0	0	-1	2173	77
exiting the DRAFT OUT port located on the back of the power unit.	12.0	0	-1	2174	77
WARNING:	12.0	1	-1	2175	77
Be cautious of the hose suction for it may cause injury if body parts	12.0	0	-1	2175	77
come in direct contact with the suction force itself.	12.0	0	-1	2176	77
8.	12.0	1	2	2177	77
Return BOTH SELECTORS to	12.0	0	-1	2177	77
OFF	12.0	1	-1	2177	77
and shut down the power unit.	12.0	0	-1	2177	77
9.	12.0	1	2	2178	77
Remove hose and replace the dust cap.	12.0	0	-1	2178	77
NOTE:	12.0	1	-1	2179	77
IF UNSURE of the quality of the winterization procedure completed (Step #1 or #2),	12.0	0	-1	2179	77
REPEAT the above outlined procedures.  A cracked pump will deadline the power unit.	12.0	0	-1	2180	77
Power unit pump is now winterized and ready for safe storage in cold weather.	12.0	1	-1	2181	77
<img0216>	-1.0	-1	-1	2182	77
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2183	78
ver 2019.2.l	9.960000038146973	0	-1	2183	78
78	12.0	0	2	2184	78
13.0	12.0	1	0	2185	78
TROUBLESHOOTING	12.0	1	-1	2185	78
This section includes two tables, ‘Problems’ and ‘Corrective Actions’.  Operators experiencing	12.0	0	-1	2186	78
problems with their system should refer to the first table and see if the problem(s) they are	12.0	0	-1	2187	78
experiencing are listed.  If they are, note the ‘Reference Number(s)’ in the left column.	12.0	0	-1	2188	78
Use the reference number(s) to refer to the second table, ‘Corrective Actions’.  Perform the	12.0	0	-1	2189	78
recommended actions one at a time to see if the problem(s) are corrected.	12.0	0	-1	2190	78
If the problems experienced are not listed in the ‘Problems’ table, or if additional information is	12.0	0	-1	2191	78
required, contact CLS.	12.0	0	-1	2192	78
Be prepared to provide the system serial number	12.0	0	-1	2192	78
.	12.0	0	-1	2192	78
INTERNAL SAFETY SYSTEMS	12.0	1	-1	2193	78
– This power unit is designed with various safety controls	12.0	0	-1	2193	78
built within.  If any of the	12.0	0	-1	2194	78
RED	12.0	1	-1	2194	78
LED lights illuminate, the unit is designed to automatically shut	12.0	0	-1	2194	78
down on its own.  This also signals that the power unit started to run outside one or several of the	12.0	0	-1	2195	78
programmed operating ranges.  If the following unit-level troubleshooting methods do not resolve	12.0	0	-1	2196	78
the issue, STOP and always contact maintenance support.  Continued use of the power unit could	12.0	0	-1	2197	78
cause severe damage to the power unit components.	12.0	0	-1	2198	78
The programmable logic control navigation	12.0	0	-1	2198	78
button allows for scrolling to obtain specific engine operational data which monitors the safety	12.0	0	-1	2199	78
cut-off features.  These parameters must be set and adjusted only by qualified service technicians.	12.0	0	-1	2200	78
13.1	12.0	1	0	2201	78
PROBLEMS	12.0	1	-1	2201	78
PROBLEM	9.960000038146973	1	-1	2202	78
CORRECTIVE	9.960000038146973	1	-1	2203	78
ACTION	9.960000038146973	1	-1	2204	78
REFERENCE	9.960000038146973	1	-1	2205	78
NUMBER(S)	9.960000038146973	1	-1	2206	78
When the green Start button is pressed, the engine does NOT turn on	9.960000038146973	0	-1	2207	78
1,2,14,15,16,18	9.960000038146973	0	-1	2207	78
Air to system shuts off.	9.960000038146973	0	-1	2208	78
24	9.960000038146973	0	2	2208	78
While the system is running the “Charging” indicator light comes on and stays on	9.960000038146973	0	-1	2209	78
4, 5, 14	9.960000038146973	0	-1	2209	78
While the system is running the “Oil Pressure” indicator light comes on and stays on	9.960000038146973	0	-1	2210	78
5, 14	9.960000038146973	0	-1	2210	78
The system shuts itself down during operations – the “Oil Pressure” indicator light is on	9.960000038146973	0	-1	2211	78
5, 14	9.960000038146973	0	-1	2211	78
While the system is running the “Alternator” indicator light comes on and stays on	9.960000038146973	0	-1	2212	78
4	9.960000038146973	0	2	2212	78
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2213	79
ver 2019.2.l	9.960000038146973	0	-1	2213	79
79	12.0	0	2	2214	79
(Continuing 13.1 Trouble Shooting - Problems)	12.0	1	-1	2215	79
PROBLEM	9.960000038146973	1	-1	2216	79
CORRECTIVE	9.960000038146973	1	-1	2217	79
ACTION	9.960000038146973	1	-1	2218	79
REFERENCE	9.960000038146973	1	-1	2219	79
NUMBER(S)	9.960000038146973	1	-1	2220	79
The system shuts itself down during operations – the “Over Heat” light is on	9.960000038146973	0	-1	2221	79
5, 16, 18	9.960000038146973	0	-1	2221	79
The air compressor “Temperature” gauge needle goes above 318 degrees and stalls unit	9.960000038146973	0	-1	2222	79
18, 19	9.960000038146973	0	-1	2222	79
The air compressor “Pressure” gauge needle is over 115 psi the system shuts down	9.960000038146973	0	-1	2223	79
11	9.960000038146973	0	2	2223	79
The system shuts down/cuts off during operation	9.960000038146973	0	-1	2224	79
2, 14, 15, 16, 17, 19	9.960000038146973	0	-1	2224	79
System runs rough, does not idle smoothly	9.960000038146973	0	-1	2225	79
2, 3, 4, 15, 16, 17,	9.960000038146973	0	-1	2226	79
18, 19	9.960000038146973	0	-1	2227	79
When conducting spray operations, the discharge line surges	9.960000038146973	0	-1	2228	79
3, 23	9.960000038146973	0	-1	2228	79
Pump cycles unevenly, or skip-cycles	9.960000038146973	0	-1	2229	79
20	9.960000038146973	0	2	2229	79
Pump cycles rapidly – faster than usual	9.960000038146973	0	-1	2230	79
3, 8, 9, 20	9.960000038146973	0	-1	2230	79
When attempting to draft the pump will not prime	9.960000038146973	0	-1	2231	79
7, 8	9.960000038146973	0	-1	2231	79
Fluid leaks detected – fluid appears to be coming from the VMDS power module	9.960000038146973	0	-1	2232	79
9, 11, 12	9.960000038146973	0	-1	2232	79
Fluid leaks detected – fluid appears to be leaking from the tank(s)	9.960000038146973	0	-1	2233	79
7, 10	9.960000038146973	0	-1	2233	79
During operation a ‘pulsating hissing noise’ is heard from the pump area of the VMDS	9.960000038146973	0	-1	2234	79
power module	9.960000038146973	0	-1	2235	79
11	9.960000038146973	0	2	2236	79
A small trickle of water is seen coming from the pump compartment	9.960000038146973	0	-1	2237	79
12	9.960000038146973	0	2	2237	79
Line ‘bucks’ when discharging foam	9.960000038146973	0	-1	2238	79
3, 22	9.960000038146973	0	-1	2238	79
Water is discharged from discharge air line(s)	9.960000038146973	0	-1	2239	79
24	9.960000038146973	0	2	2239	79
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2240	80
ver 2019.2.l	9.960000038146973	0	-1	2240	80
80	12.0	0	2	2241	80
13.2   PROGRAMMABLE LOGIC CONTROLLER ERROR CODES	12.0	1	-1	2242	80
Indicator Display for trouble shooting on the Programmable Logic Controller (PLC) module:	12.0	0	-1	2243	80
Note:	12.0	1	-1	2244	80
Code “C” also indicates that the front engine access panel is open.	12.0	0	-1	2244	80
Secure the panel and	12.0	0	-1	2244	80
reset the PLC to continue operations.	12.0	0	-1	2245	80
<img0217>	-1.0	-1	-1	2246	80
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2247	81
ver 2019.2.l	9.960000038146973	0	-1	2247	81
81	12.0	0	2	2248	81
13.3	12.0	1	0	2249	81
TROUBLE SHOOTING – CORRECTIVE ACTIONS	12.0	1	-1	2249	81
NOTE: Always disconnect battery cables before servicing engine.	12.0	1	-1	2250	81
Always turn PUMP	12.0	1	-1	2250	81
CONTROL VALVE, AIR CONTROL VALVE and SELECTOR VALVES 1 & 2 are set to	12.0	1	-1	2251	81
the OFF position before servicing compressor.	12.0	1	-1	2252	81
Contact CLS for additional information and	12.0	1	-1	2252	81
assistance if necessary.	12.0	1	-1	2253	81
REF #	9.960000038146973	1	-1	2254	81
POSSIBLE CAUSES	9.960000038146973	1	-1	2254	81
CORRECTIVE ACTION(S)	9.960000038146973	1	-1	2254	81
1	9.960000038146973	0	2	2255	81
Battery not connected, terminals loose or dirty,	9.960000038146973	0	-1	2256	81
battery dead	9.960000038146973	0	-1	2257	81
Clean and/or tighten battery terminals.  Test	9.960000038146973	0	-1	2258	81
battery.  Charge battery.	9.960000038146973	0	-1	2259	81
Replace battery if	9.960000038146973	0	-1	2259	81
required.	9.960000038146973	0	-1	2260	81
2	9.960000038146973	0	2	2261	81
Hourglass appears in bottom bowl of separator;	9.960000038146973	0	-1	2262	81
System out of fuel; fuel contaminated; fuel pickup	9.960000038146973	0	-1	2263	81
blocked; fuel lines not properly connected;	9.960000038146973	0	-1	2264	81
Water/fuel separator needs drained; clogged fuel	9.960000038146973	0	-1	2265	81
filter; fuel pump failure	9.960000038146973	0	-1	2266	81
Check fuel gauge – ensure can is not empty –	9.960000038146973	0	-1	2267	81
refill/replace with clean fuel if required.	9.960000038146973	0	-1	2268	81
Check fuel pick-up for obstructions – if air can’t	9.960000038146973	0	-1	2269	81
flow through the lines neither can fuel.  Check fuel	9.960000038146973	0	-1	2270	81
line connections on the back of the VMDS.  If	9.960000038146973	0	-1	2271	81
contaminated fuel is suspected change fuel supply,	9.960000038146973	0	-1	2272	81
empty water fuel separator.	9.960000038146973	0	-1	2273	81
3	9.960000038146973	0	2	2274	81
Water tank empty or near empty	9.960000038146973	0	-1	2274	81
Add water to the water tank.  Unit can continue to	9.960000038146973	0	-1	2275	81
operate while water is added through top-fill port.	9.960000038146973	0	-1	2276	81
4	9.960000038146973	0	2	2277	81
Loose alternator belt or wiring	9.960000038146973	0	-1	2277	81
Check alternator belt and visible wires going to	9.960000038146973	0	-1	2278	81
alternator.	9.960000038146973	0	-1	2279	81
Contact CLS.	9.960000038146973	0	-1	2279	81
5	9.960000038146973	0	2	2280	81
Possible indicator failure; Malfunction	9.960000038146973	0	-1	2280	81
While the system is OFF(!) check indicator	9.960000038146973	0	-1	2281	81
display or LED connections – ensure connections	9.960000038146973	0	-1	2282	81
are not broken.	9.960000038146973	0	-1	2283	81
Ensure moisture is not in	9.960000038146973	0	-1	2283	81
connectors.  Reconnect if required.  Use air to	9.960000038146973	0	-1	2284	81
blow out connectors.	9.960000038146973	0	-1	2285	81
6	9.960000038146973	0	2	2286	81
NOTE: The repairs in this Troubleshooting Section	9.960000038146973	0	-1	2287	81
are unit level repairs ONLY.	9.960000038146973	0	-1	2288	81
If necessary, contact CLS.	9.960000038146973	0	-1	2289	81
7	9.960000038146973	0	2	2290	81
Improper drafting hose/valve configuration.  Draft	9.960000038146973	0	-1	2291	81
hose cut/sliced/compromised; Drafting hose cam-	9.960000038146973	0	-1	2292	81
lever coupler sealing washer missing, damaged;	9.960000038146973	0	-1	2293	81
floating dock-strainer not fully submerged in liquid	9.960000038146973	0	-1	2294	81
source; foot valve ball stuck, not allowing fluid	9.960000038146973	0	-1	2295	81
intake	9.960000038146973	0	-1	2296	81
Verify all connections are properly made; All	9.960000038146973	0	-1	2297	81
valves/dials are in the proper position.  Inspect	9.960000038146973	0	-1	2298	81
the drafting hose for cuts or tears; Ensure the	9.960000038146973	0	-1	2299	81
sealing washer on the system connector is	9.960000038146973	0	-1	2300	81
present, clean and undamaged; Inspect the draft	9.960000038146973	0	-1	2301	81
hose filter – ensure the ball moves freely when	9.960000038146973	0	-1	2302	81
you tip the valve; Ensure the filter is fully	9.960000038146973	0	-1	2303	81
submerged in the liquid source	9.960000038146973	0	-1	2304	81
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2305	82
ver 2019.2.l	9.960000038146973	0	-1	2305	82
82	12.0	0	2	2306	82
(Continuing 13.3 Trouble Shooting - Corrective Actions)	12.0	1	-1	2307	82
REF #	9.960000038146973	1	-1	2308	82
POSSIBLE CAUSES	9.960000038146973	1	-1	2308	82
CORRECTIVE ACTION(S)	9.960000038146973	1	-1	2308	82
8	9.960000038146973	0	2	2309	82
Loose hose connectors; Damaged hose(s)	9.960000038146973	0	-1	2309	82
Shut down the VMDS power unit.  Completely	9.960000038146973	0	-1	2310	82
dry the internals of the system and wipe up any	9.960000038146973	0	-1	2311	82
fluid puddles.	9.960000038146973	0	-1	2312	82
When these actions are complete	9.960000038146973	0	-1	2312	82
restart the system and cycle through fluid drafting	9.960000038146973	0	-1	2313	82
and fluid discharge modes.	9.960000038146973	0	-1	2314	82
After each is	9.960000038146973	0	-1	2314	82
performed shut down the system and check for	9.960000038146973	0	-1	2315	82
leaks.  If leaks are confirmed inspect the	9.960000038146973	0	-1	2316	82
suspected source.	9.960000038146973	0	-1	2317	82
Contact CLS for replacement	9.960000038146973	0	-1	2317	82
parts if necessary; if due to a loose connection	9.960000038146973	0	-1	2318	82
tighten as required.	9.960000038146973	0	-1	2319	82
9	9.960000038146973	0	2	2320	82
Spillage; Damaged Fluid Storage Tank	9.960000038146973	0	-1	2320	82
Park on a level surface and completely fill the	9.960000038146973	0	-1	2321	82
tank(s) with water.  Wipe up any fluid on the	9.960000038146973	0	-1	2322	82
tank/areas suspected of leaking – if possible, use	9.960000038146973	0	-1	2323	82
compressed air to blow the area dry.	9.960000038146973	0	-1	2324	82
Wait several	9.960000038146973	0	-1	2324	82
hours and re-inspect the suspected source of the	9.960000038146973	0	-1	2325	82
leak.	9.960000038146973	0	-1	2326	82
If the fluid storage tank is	9.960000038146973	0	-1	2326	82
damaged/compromised contact CLS.	9.960000038146973	0	-1	2327	82
10	9.960000038146973	0	2	2328	82
Humid/Cold environment, moisture in the air	9.960000038146973	0	-1	2328	82
The compressor draws moisture from the outside	9.960000038146973	0	-1	2329	82
air.	9.960000038146973	0	-1	2330	82
When the air is compressed in humid/cold	9.960000038146973	0	-1	2330	82
environments, condensation occurs.	9.960000038146973	0	-1	2331	82
This	9.960000038146973	0	-1	2331	82
condensate may ice at the pump muffler, causing	9.960000038146973	0	-1	2332	82
a partial restriction and hissing noise.	9.960000038146973	0	-1	2333	82
Continue to	9.960000038146973	0	-1	2333	82
use the system, if the problem persists in different	9.960000038146973	0	-1	2334	82
conditions, contact CLS for service.	9.960000038146973	0	-1	2335	82
11	9.960000038146973	0	2	2336	82
Compressor regulator needs adjustment	9.960000038146973	0	-1	2336	82
Contact CLS	9.960000038146973	0	-1	2336	82
12	9.960000038146973	0	2	2337	82
Obstruction in the tank	9.960000038146973	0	-1	2337	82
Flush the tank.	9.960000038146973	0	-1	2338	82
Occasionally concentrate hardens	9.960000038146973	0	-1	2338	82
and crusts.	9.960000038146973	0	-1	2339	82
These solids can build up in the circuit	9.960000038146973	0	-1	2339	82
and plug the lines and strainers.	9.960000038146973	0	-1	2340	82
Run the system	9.960000038146973	0	-1	2340	82
with the tank full of water to flush the entire	9.960000038146973	0	-1	2341	82
circuit.	9.960000038146973	0	-1	2342	82
13	10.5600004196167	0	2	2343	82
Bad ground/loose wire/connection in charging	9.960000038146973	0	-1	2344	82
system; alternator failing/failed	9.960000038146973	0	-1	2345	82
Shut the system down and let it cool.	9.960000038146973	0	-1	2346	82
Check wires	9.960000038146973	0	-1	2346	82
to/from the alternator for loose connections; air	9.960000038146973	0	-1	2347	82
dry connections if excess moisture is present;	9.960000038146973	0	-1	2348	82
remove and test alternator	9.960000038146973	0	-1	2349	82
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2350	83
ver 2019.2.l	9.960000038146973	0	-1	2350	83
83	12.0	0	2	2351	83
(Continuing 13.3 Trouble Shooting – Corrective Actions)	12.0	1	-1	2352	83
REF #	9.960000038146973	1	-1	2353	83
POSSIBLE CAUSES	9.960000038146973	1	-1	2353	83
CORRECTIVE ACTION(S)	9.960000038146973	1	-1	2353	83
14	9.960000038146973	0	2	2354	83
Low engine oil; Loose wire/bad ground; Oil filter	9.960000038146973	0	-1	2355	83
clogged	9.960000038146973	0	-1	2356	83
Shut the system down; allow the system to cool –	9.960000038146973	0	-1	2357	83
DO NOT check oil level until oil has had time to	9.960000038146973	0	-1	2358	83
drain back into the pan.  Verify the oil drain valve	9.960000038146973	0	-1	2359	83
is in the closed position.  Note the last time the oil	9.960000038146973	0	-1	2360	83
and oil filter were changed – change if required.	9.960000038146973	0	-1	2361	83
While system is shutdown check wiring to and	9.960000038146973	0	-1	2362	83
from the indicator light – verify no loose	9.960000038146973	0	-1	2363	83
connections, blow out any excess moisture.	9.960000038146973	0	-1	2364	83
15	9.960000038146973	0	2	2365	83
Low coolant; Ambient temperature too high; air	9.960000038146973	0	-1	2366	83
flow restricted; Air filter clogged; Cooling fan	9.960000038146973	0	-1	2367	83
failure	9.960000038146973	0	-1	2368	83
Shut the system down and allow it to cool.	9.960000038146973	0	-1	2369	83
DO	9.960000038146973	0	-1	2369	83
NOT attempt to check/add coolant until the	9.960000038146973	0	-1	2370	83
system has cooled down and coolant has drained	9.960000038146973	0	-1	2371	83
back to reservoirs.  Once cool, open the radiator	9.960000038146973	0	-1	2372	83
cap to verify coolant level – add fluid to the	9.960000038146973	0	-1	2373	83
cooling tank as required.	9.960000038146973	0	-1	2374	83
Inspect coolant reservoir	9.960000038146973	0	-1	2374	83
and make sure coolant is at the proper level.	9.960000038146973	0	-1	2375	83
While system is shut-down, check the air filter –	9.960000038146973	0	-1	2376	83
clean or replace if required.	9.960000038146973	0	-1	2377	83
Ensure the system	9.960000038146973	0	-1	2377	83
has sufficient air flow to and around the unit.	9.960000038146973	0	-1	2378	83
Once system is re-started observe cooling fan to	9.960000038146973	0	-1	2379	83
ensure it is engaging (coming on) to cool the	9.960000038146973	0	-1	2380	83
system.	9.960000038146973	0	-1	2381	83
If not, you could have a belt problem.	9.960000038146973	0	-1	2381	83
16	9.960000038146973	0	2	2382	83
Insufficient fuel flow	9.960000038146973	0	-1	2382	83
Fuel flow can be restricted/interrupted in	9.960000038146973	0	-1	2383	83
numerous ways.	9.960000038146973	0	-1	2384	83
Check the fuel supply, replace if	9.960000038146973	0	-1	2384	83
required; verify the pickup is not clogged; check	9.960000038146973	0	-1	2385	83
fuel line connections from supply to VMDS;	9.960000038146973	0	-1	2386	83
Note the last time the fuel filter was changed –	9.960000038146973	0	-1	2387	83
replace if required; Check fuel/water separator –	9.960000038146973	0	-1	2388	83
drain if required.	9.960000038146973	0	-1	2389	83
17	9.960000038146973	0	2	2390	83
Belt slippage	9.960000038146973	0	-1	2390	83
Belt slippage can cause overheating, unusual	9.960000038146973	0	-1	2391	83
noises, surging/slowing of component.	9.960000038146973	0	-1	2392	83
Inspect	9.960000038146973	0	-1	2392	83
belts for cracks, fraying or other obvious defects.	9.960000038146973	0	-1	2393	83
Contact CLS.	9.960000038146973	0	-1	2394	83
18	9.960000038146973	0	2	2395	83
Compressor oil level too low	9.960000038146973	0	-1	2395	83
Shut the system down and allow the system to	9.960000038146973	0	-1	2396	83
cool.	9.960000038146973	0	-1	2397	83
DO NOT attempt to check or add	9.960000038146973	0	-1	2397	83
compressor oil until the system has had time to	9.960000038146973	0	-1	2398	83
drain oil back into the reservoirs.  Once cool,	9.960000038146973	0	-1	2399	83
check compressor oil level – add as necessary.	9.960000038146973	0	-1	2400	83
19	9.960000038146973	0	2	2401	83
Possible pump malfunction	9.960000038146973	0	-1	2401	83
Contact CLS for additional advice/trouble	9.960000038146973	0	-1	2402	83
shooting.	9.960000038146973	0	-1	2403	83
VMDS Technical and Operators Manual	9.960000038146973	0	-1	2404	84
ver 2019.2.l	9.960000038146973	0	-1	2404	84
84	12.0	0	2	2405	84
(Continuing 13.3 Trouble Shooting – Corrective Actions)	12.0	1	-1	2406	84
REF #	9.960000038146973	1	-1	2407	84
POSSIBLE CAUSES	9.960000038146973	1	-1	2407	84
CORRECTIVE ACTION(S)	9.960000038146973	1	-1	2407	84
20	9.960000038146973	0	2	2408	84
Improper settings; wrong nozzle	9.960000038146973	0	-1	2408	84
When spraying liquid only, ensure the Air	9.960000038146973	0	-1	2409	84
Control valve is turned to the ‘Full Wet’ setting.	9.960000038146973	0	-1	2410	84
22	9.960000038146973	0	2	2411	84
Dispensing straight water and air	9.960000038146973	0	-1	2411	84
If dispensing straight water and air, line surges	9.960000038146973	0	-1	2412	84
are normal as pockets of water and air form in the	9.960000038146973	0	-1	2413	84
discharge line.	9.960000038146973	0	-1	2414	84
23	9.960000038146973	0	2	2415	84
Failure of hose or fitting	9.960000038146973	0	-1	2415	84
Shut down system and locate leak point.  Contact	9.960000038146973	0	-1	2416	84
CLS for assistance.	9.960000038146973	0	-1	2417	84
24	9.960000038146973	0	2	2418	84
Compressor air and water separator is full	9.960000038146973	0	-1	2418	84
Unlock top of compressor air and water separator,	9.960000038146973	0	-1	2419	84
twist and remove.	9.960000038146973	0	-1	2420	84
Clean separator compartment.	9.960000038146973	0	-1	2420	84
85	12.0	0	2	2421	85
APPENDIX A – SUPERTROPICAL BLEACH (STB) SLURRY MIXING PROCEDURE	12.0	1	-1	2422	85
Modular Decontamination System (VMDS) STB Slurry Mixing Instructions Supplemental	12.0	0	-1	2423	85
Information was adapted from TM 3-4230-237-10, dated 13 March 2012, Work Package 0008	12.0	0	-1	2424	85
(Located on JACKS).	12.0	0	-1	2425	85
MAKING STB DECONTAMINATING AGENT SLURRY	12.0	1	-1	2426	85
WARNING:	12.0	1	-1	2427	85
Do not use antifreeze with STB.	12.0	0	-1	2427	85
A heat-releasing reaction occurs!	12.0	0	-1	2427	85
WARNING:	12.0	1	-1	2428	85
Do not let dry STB contact grease, fuel or oil.  A spontaneous, heat-	12.0	0	-1	2428	85
releasing chemical reaction may occur!	12.0	0	-1	2429	85
STB Slurry is a legacy decontaminant applied onto surfaces such as roads, airfields, parking aprons,	12.0	0	-1	2430	85
pier side, and taxiways.  It is used primarily for terrain decontamination because it is plentiful	12.0	0	-1	2431	85
worldwide and forms a “crust” over the surface where it is applied, aiding in contact time and speeds	12.0	0	-1	2432	85
the decontamination process and weathering effects on terrain.	12.0	0	-1	2433	85
STB Slurry is difficult to mix and	12.0	0	-1	2433	85
keep in suspension for long periods of time, so it is strongly recommended to use (dispense) the batch	12.0	0	-1	2434	85
of STB Slurry within 4 hours of mixing the batch.	12.0	0	-1	2435	85
PREPARATION OF THE POWER UNIT FOR MIXING SLURRY	12.0	1	-1	2436	85
:	12.0	0	-1	2436	85
You will need to temporarily replace the air check valve on top of the pump module inside the VMDS	12.0	0	-1	2437	85
Power Unit prior to mixing STB Slurry.  STB Slurry operations may create excessive gas pressure	12.0	0	-1	2438	85
inside the pump module that may cause a failure of the check valve on the compressed air foam	12.0	0	-1	2439	85
(CAF) air injection nozzle in the top manifold of the pump.  As air injection/CAF is not needed for	12.0	0	-1	2440	85
making STB Slurry, temporarily replace the check valve on the top manifold with a ¼ inch NPT	12.0	0	-1	2441	85
galvanized iron for the STB Slurry mixing mission.	12.0	0	-1	2442	85
<img0218>	-1.0	-1	-1	2443	85
<img0219>	-1.0	-1	-1	2444	85
86	12.0	0	2	2445	86
Use Teflon sealing paste (e.g., Blue Monster) or Teflon tape to aid in sealing the plug and making	12.0	0	-1	2446	86
removal easier at the end of the mission.	12.0	0	-1	2447	86
It is not necessary to remove the check valve, let it hang free	12.0	0	-1	2447	86
with the air tubing still attached.  Just turn off the air control valve on the front control panel as you	12.0	0	-1	2448	86
will not need to add air to make STB Slurry (foaming is not desirable for STB Slurry).	12.0	0	-1	2449	86
Replace the plug with the check valve after the mission and after flushing out the entire Power Unit	12.0	0	-1	2450	86
with clear water.	12.0	0	-1	2451	86
<img0220>	-1.0	-1	-1	2452	86
<img0221>	-1.0	-1	-1	2453	86
87	12.0	0	2	2454	87
CONFIGURATION OF THE TANKS AND HOSES	12.0	1	-1	2455	87
There are two configurations that the operators may use for mixing STB slurry:  1-Two Tanks (Truck	12.0	0	-1	2456	87
and Trailer) or 2-Single Tank (Truck only)	12.0	0	-1	2457	87
1-	12.0	1	2	2458	87
Truck and Trailer	12.0	1	-1	2458	87
The Two-Tank configuration uses both of the 750-Gallon tanks for the STB Slurry mixing operation.	12.0	0	-1	2459	87
The Main (Truck) Tank is used to mix the slurry and the trailer tanks is a source of water for mixing	12.0	0	-1	2460	87
and rinsing the tank.  The availability of rinse water is necessary to help clear any clogged lines and	12.0	0	-1	2461	87
to rapidly flush out the system after discharging the slurry.	12.0	0	-1	2462	87
Using the Tank Selector Valve attached to the rear of the Power Unit, attach the Suction Main (Single	12.0	0	-1	2463	87
Black band) hose to the left side of the Tank Selector Valve and the Trailer Suction hose (Double	12.0	0	-1	2464	87
Black band) to the right.	12.0	0	-1	2465	87
Turn the valve to draw water from the trailer tank as the water source and	12.0	0	-1	2465	87
the turn it back to draw slurry and to mix slurry in the Truck Tank.	12.0	0	-1	2466	87
You can use one of the short	12.0	0	-1	2466	87
